CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"683","4",Queens,"068300","4068300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081068300","4404",6866.76250858000,2632326.65522000007,Queens,"36081068300","4052",1400000US36081068300,"Census Tract 683, Queens County, New York","141464300","35307624"
"693","4",Queens,"069300","4069300",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069300","4406",4912.47915263000,1538773.71447000001,Queens,"36081069300","2887",1400000US36081069300,"Census Tract 693, Queens County, New York","111448500","25934244"
"695","4",Queens,"069500","4069500",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069500","4406",6442.96475255000,2295318.57824999979,Queens,"36081069500","2451",1400000US36081069500,"Census Tract 695, Queens County, New York","103972200","21634716"
"697.01","4",Queens,"069701","4069701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069701","4406",6671.67581027000,1432171.64020000002,Queens,"36081069701","4435",1400000US36081069701,"Census Tract 697.01, Queens County, New York","167926500","23385177"
"697.02","4",Queens,"069702","4069702",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069702","4406",8996.65758122000,4838861.53598000016,Queens,"36081069702","3929",1400000US36081069702,"Census Tract 697.02, Queens County, New York","202227800","38556828"
"703","4",Queens,"070300","4070300",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081070300","4406",9259.31537292000,2596510.63311999990,Queens,"36081070300","2225",1400000US36081070300,"Census Tract 703, Queens County, New York","129288800","56663638"
"707","4",Queens,"070700","4070700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081070700","4406",6626.19813660000,2389558.82952000014,Queens,"36081070700","2426",1400000US36081070700,"Census Tract 707, Queens County, New York","152275700","27089364"
"709","4",Queens,"070900","4070900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081070900","4406",7479.46711189000,2364591.08595999982,Queens,"36081070900","2635",1400000US36081070900,"Census Tract 709, Queens County, New York","156722900","28017253"
"713.03","4",Queens,"071303","4071303",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071303","4406",6016.78880313000,1524257.97246999992,Queens,"36081071303","5307",1400000US36081071303,"Census Tract 713.03, Queens County, New York","273611000","35333775"
"713.04","4",Queens,"071304","4071304",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071304","4406",6775.65369413000,1680454.99821999995,Queens,"36081071304","6386",1400000US36081071304,"Census Tract 713.04, Queens County, New York","314869100","66683228"
"713.05","4",Queens,"071305","4071305",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071305","4406",5409.63422272000,1441518.45010000002,Queens,"36081071305","5126",1400000US36081071305,"Census Tract 713.05, Queens County, New York","279661400","47510514"
"717.01","4",Queens,"071701","4071701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071701","4406",6657.59645862000,2044997.98686999991,Queens,"36081071701","5557",1400000US36081071701,"Census Tract 717.01, Queens County, New York","213738600","57728656"
"719","4",Queens,"071900","4071900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071900","4406",5261.52740100000,1783745.50973999989,Queens,"36081071900","2887",1400000US36081071900,"Census Tract 719, Queens County, New York","75528000","15281297"
"721","4",Queens,"072100","4072100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072100","4406",5863.60558014000,1818395.47219999996,Queens,"36081072100","5040",1400000US36081072100,"Census Tract 721, Queens County, New York","222525700","69077243"
"723","4",Queens,"072300","4072300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072300","4406",10411.72968500000,5060335.94488000032,Queens,"36081072300","2158",1400000US36081072300,"Census Tract 723, Queens County, New York","331900100","308808708"
"729","4",Queens,"072900","4072900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072900","4406",5833.15295040000,2085109.02515999996,Queens,"36081072900","1490",1400000US36081072900,"Census Tract 729, Queens County, New York","83172500","19324099"
"737","4",Queens,"073700","4073700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073700","4406",6137.73834981000,2268850.49209999992,Queens,"36081073700","2277",1400000US36081073700,"Census Tract 737, Queens County, New York","134283100","20337462"
"739","4",Queens,"073900","4073900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073900","4406",7295.04722787000,2410955.73698000005,Queens,"36081073900","5548",1400000US36081073900,"Census Tract 739, Queens County, New York","399759100","103619524"
"741","4",Queens,"074100","4074100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074100","4406",5734.09276867000,1850016.89238000009,Queens,"36081074100","3164",1400000US36081074100,"Census Tract 741, Queens County, New York","167113700","26567828"
"743","4",Queens,"074300","4074300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074300","4406",5753.97699721000,2083264.30331999995,Queens,"36081074300","4433",1400000US36081074300,"Census Tract 743, Queens County, New York","183658100","23347373"
"745","4",Queens,"074500","4074500",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074500","4406",6510.54556494000,1878207.94595000008,Queens,"36081074500","3659",1400000US36081074500,"Census Tract 745, Queens County, New York","112672100","30641015"
"747","4",Queens,"074700","4074700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074700","4406",9969.73173447000,3175255.14166999981,Queens,"36081074700","3539",1400000US36081074700,"Census Tract 747, Queens County, New York","144133500","24637092"
"757.01","4",Queens,"075701","4075701",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075701","4406",7993.20301792000,2126567.85716000013,Queens,"36081075701","5110",1400000US36081075701,"Census Tract 757.01, Queens County, New York","335545800","85225968"
"757.02","4",Queens,"075702","4075702",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075702","4406",8925.15998248000,3781074.75791000016,Queens,"36081075702","5071",1400000US36081075702,"Census Tract 757.02, Queens County, New York","352328100","81979119"
"779.02","4",Queens,"077902","4077902",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077902","4408",10897.24453360000,6023219.05652000010,Queens,"36081077902","5416",1400000US36081077902,"Census Tract 779.02, Queens County, New York","228630200","32902802"
"779.03","4",Queens,"077903","4077903",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077903","4408",7180.45908955000,2829805.69849999994,Queens,"36081077903","2937",1400000US36081077903,"Census Tract 779.03, Queens County, New York","115074100","24535575"
"779.04","4",Queens,"077904","4077904",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077904","4408",8365.32280941000,4162642.57229000004,Queens,"36081077904","6324",1400000US36081077904,"Census Tract 779.04, Queens County, New York","237711100","63972347"
"779.06","4",Queens,"077906","4077906",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077906","4408",7680.73450556000,3108729.12674000021,Queens,"36081077906","3968",1400000US36081077906,"Census Tract 779.06, Queens County, New York","111378200","24469164"
"779.07","4",Queens,"077907","4077907",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077907","4408",6194.42241315000,2330099.65946000023,Queens,"36081077907","3349",1400000US36081077907,"Census Tract 779.07, Queens County, New York","80114100","18286851"
"779.08","4",Queens,"077908","4077908",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077908","4408",6079.43042978000,2156618.58095999993,Queens,"36081077908","3838",1400000US36081077908,"Census Tract 779.08, Queens County, New York","79193600","17184978"
"788","4",Queens,"078800","4078800",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081078800","4412",6653.99780687000,2075692.36853999994,Queens,"36081078800","2002",1400000US36081078800,"Census Tract 788, Queens County, New York","64999300","17793726"
"790","4",Queens,"079000","4079000",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081079000","4412",7646.75164999000,2799200.27398000006,Queens,"36081079000","2875",1400000US36081079000,"Census Tract 790, Queens County, New York","79762700","14409940"
"792","4",Queens,"079200","4079200",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081079200","4412",8234.78415120000,3932343.80737000005,Queens,"36081079200","2717",1400000US36081079200,"Census Tract 792, Queens County, New York","92500900","24024899"
"793","4",Queens,"079300","4079300",,Mount Hebron & Cedar Grove Cemeteries,QN0871,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081079300","4408",15876.25797940000,9208957.99733999930,Queens,"36081079300","1",1400000US36081079300,"Census Tract 793, Queens County, New York",,
"797.01","4",Queens,"079701","4079701",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079701","4407",5015.54417075000,1199494.67987000011,Queens,"36081079701","7620",1400000US36081079701,"Census Tract 797.01, Queens County, New York","259732200","160386188"
"797.02","4",Queens,"079702","4079702",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079702","4407",8426.37009167000,3075801.50351000018,Queens,"36081079702","5002",1400000US36081079702,"Census Tract 797.02, Queens County, New York","102649800","41581568"
"799","4",Queens,"079900","4079900",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079900","4407",7817.63575927000,3090324.21604999993,Queens,"36081079900","3871",1400000US36081079900,"Census Tract 799, Queens County, New York","77548900","26379326"
"803.01","4",Queens,"080301","4080301",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081080301","4407",10724.16010510000,3400298.64369999990,Queens,"36081080301","4828",1400000US36081080301,"Census Tract 803.01, Queens County, New York","73670800","17210131"
"803.02","4",Queens,"080302","4080302",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081080302","4407",14906.26067110000,4732483.53120999970,Queens,"36081080302","3973",1400000US36081080302,"Census Tract 803.02, Queens County, New York","98152400","22600939"
"814","4",Queens,"081400","4081400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081081400","4410",8567.62603254000,3973174.62044999981,Queens,"36081081400","4088",1400000US36081081400,"Census Tract 814, Queens County, New York","132748900","22760795"
"818","4",Queens,"081800","4081800",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081081800","4410",9788.86030985000,4045500.89074999979,Queens,"36081081800","3873",1400000US36081081800,"Census Tract 818, Queens County, New York","112050800","22596445"
"837","4",Queens,"083700","4083700",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081083700","4407",13839.34497680000,8398314.32726999931,Queens,"36081083700","6229",1400000US36081083700,"Census Tract 837, Queens County, New York","134113900","29047128"
"838","4",Queens,"083800","4083800",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081083800","4410",10555.32385380000,5332408.36509000044,Queens,"36081083800","5194",1400000US36081083800,"Census Tract 838, Queens County, New York","162351500","34215218"
"840","4",Queens,"084000","4084000",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084000","4410",11450.04876430000,6119171.68432999961,Queens,"36081084000","6644",1400000US36081084000,"Census Tract 840, Queens County, New York","221112000","36777158"
"845","4",Queens,"084500","4084500",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084500","4407",6853.36427065000,2034223.67742999992,Queens,"36081084500","5516",1400000US36081084500,"Census Tract 845, Queens County, New York","118156900","27506086"
"846.01","4",Queens,"084601","4084601",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084601","4410",9625.94686403000,3567137.57617999986,Queens,"36081084601","3045",1400000US36081084601,"Census Tract 846.01, Queens County, New York","94869300","14653932"
"846.02","4",Queens,"084602","4084602",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084602","4410",19042.99533170000,7743140.79384000041,Queens,"36081084602","1496",1400000US36081084602,"Census Tract 846.02, Queens County, New York","26605600","12219034"
"849.01","4",Queens,"084901","4084901",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084901","4407",7231.32456461000,2201218.83462999994,Queens,"36081084901","3013",1400000US36081084901,"Census Tract 849.01, Queens County, New York","56777800","20219466"
"849.02","4",Queens,"084902","4084902",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084902","4407",4747.23175506000,1071584.32250000001,Queens,"36081084902","4466",1400000US36081084902,"Census Tract 849.02, Queens County, New York","76744800","18911103"
"857","4",Queens,"085700","4085700",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085700","4407",5338.43657276000,1425026.45014000009,Queens,"36081085700","5770",1400000US36081085700,"Census Tract 857, Queens County, New York","140517800","54295516"
"859","4",Queens,"085900","4085900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085900","4407",6082.73993810000,1570941.13749000011,Queens,"36081085900","6162",1400000US36081085900,"Census Tract 859, Queens County, New York","152625300","41197471"
"864","4",Queens,"086400","4086400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081086400","4410",14997.10482750000,12090470.84909999929,Queens,"36081086400","2867",1400000US36081086400,"Census Tract 864, Queens County, New York","76862200","14658748"
"865","4",Queens,"086500","4086500",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086500","4407",5179.00666375000,1702759.70912000001,Queens,"36081086500","5224",1400000US36081086500,"Census Tract 865, Queens County, New York","143985800","34893864"
"869","4",Queens,"086900","4086900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086900","4407",12114.34159620000,6618402.90741000045,Queens,"36081086900","2343",1400000US36081086900,"Census Tract 869, Queens County, New York","53161100","20246591"
"871","4",Queens,"087100","4087100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081087100","4407",11880.19772430000,4757781.57368000038,Queens,"36081087100","6373",1400000US36081087100,"Census Tract 871, Queens County, New York","115477800","26006932"
